date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season,temp_7day_avg,temp_30day_avg,rain_7day_sum,rain_30day_sum,yearly_avg_temp,month_name,is_anomaly,season_code,heat_index
1994-07-06,1994,7,35.42,15.34,74.1,21.5,Normal,Mumbai,Monsoon,34.83,35.25,56.04,295.69,27.05,Jul,0,2,54.48
1994-07-07,1994,7,34.56,0.77,74.6,20.5,Normal,Mumbai,Monsoon,34.65,35.22,53.25,251.63,27.05,Jul,0,2,51.33
1994-07-08,1994,7,33.36,7.58,74.6,20.7,Normal,Mumbai,Monsoon,34.62,35.23,54.56,258.47,27.05,Jul,0,2,46.81
1994-07-09,1994,7,32.31,21.1,99.5,16.2,Normal,Mumbai,Monsoon,34.49,35.11,67.38,271.54,27.05,Jul,0,2,55.54
1994-07-10,1994,7,33.87,7.2,96.9,20.7,Normal,Mumbai,Monsoon,34.25,35.13,65.43,260.89,27.05,Jul,0,2,62.49
1994-07-11,1994,7,35.78,1.94,78.2,10.5,Normal,Mumbai,Monsoon,34.44,35.12,54.44,260.86,27.05,Jul,0,2,58.83
1994-07-12,1994,7,34.77,44.83260000000011,69.2,10.0,Normal,Mumbai,Monsoon,34.3,35.06,98.76,294.34,27.05,Jul,0,2,49.06
1994-07-13,1994,7,32.53,26.41,86.0,26.4,Normal,Mumbai,Monsoon,33.88,35.02,109.83,317.47,27.05,Jul,0,2,49.26
1994-07-14,1994,7,38.0478,17.7,85.4,25.3,Heatwa,Mumbai,Monsoon,34.38,35.07,126.76,310.92,27.05,Jul,1,2,76.78
1994-07-15,1994,7,38.0478,6.36,87.5,15.0,Heatwa,Mumbai,Monsoon,35.05,35.15,125.54,312.53,27.05,Jul,1,2,78.92
1994-07-16,1994,7,37.32,2.44,90.9,14.3,Heatwa,Mumbai,Monsoon,35.77,35.19,106.88,310.18,27.05,Jul,1,2,77.89
1994-07-17,1994,7,38.0478,34.05,88.6,9.9,Heatwa,Mumbai,Monsoon,36.36,35.2,133.73,333.29,27.05,Jul,1,2,80.05
1994-07-18,1994,7,34.19,9.12,76.1,32.1,Normal,Mumbai,Monsoon,36.14,35.18,140.91,339.98,27.05,Jul,0,2,50.74
1994-07-19,1994,7,32.33,22.96,87.4,2.2,Normal,Mumbai,Monsoon,35.79,35.13,119.04,358.92,27.05,Jul,0,2,49.11
1994-07-20,1994,7,34.51,5.02,91.8,32.5,Normal,Mumbai,Monsoon,36.07,35.16,97.65,357.47,27.05,Jul,0,2,62.37
1994-07-21,1994,7,34.75,4.9,79.2,8.4,Normal,Mumbai,Monsoon,35.6,35.19,84.85,357.13,27.05,Jul,0,2,54.92
1994-07-22,1994,7,35.46,44.83260000000011,87.4,17.9,Normal,Mumbai,Monsoon,35.23,35.21,123.32,393.04,27.05,Jul,0,2,64.12
1994-07-23,1994,7,35.34,8.85,80.6,14.2,Normal,Mumbai,Monsoon,34.95,35.21,129.73,390.91,27.05,Jul,0,2,58.51
1994-07-24,1994,7,31.62,1.82,100.0,16.0,Normal,Mumbai,Monsoon,34.03,35.07,97.5,382.7,27.05,Jul,0,2,52.16
1994-07-25,1994,7,32.2,2.98,74.4,32.4,Normal,Mumbai,Monsoon,33.74,34.94,91.36,372.94,27.05,Jul,0,2,42.73
1994-07-26,1994,7,34.3,7.89,94.2,10.5,Normal,Mumbai,Monsoon,34.03,34.9,76.29,376.42,27.05,Jul,0,2,62.97
1994-07-27,1994,7,34.22,0.52,71.6,8.5,Normal,Mumbai,Monsoon,33.98,34.8,71.79,375.32,27.05,Jul,0,2,48.38
1994-07-28,1994,7,34.14,7.45,99.3,12.0,Normal,Mumbai,Monsoon,33.9,34.79,74.34,365.6,27.05,Jul,0,2,65.83
1994-07-29,1994,7,38.0478,6.51,75.9,8.3,Normal,Mumbai,Monsoon,34.27,34.79,36.02,349.28,27.05,Jul,0,2,67.78
1994-07-30,1994,7,34.06,18.13,86.5,15.3,Normal,Mumbai,Monsoon,34.08,34.73,45.3,363.85,27.05,Jul,0,2,56.45
1994-07-31,1994,7,34.81,5.26,72.0,16.8,Normal,Mumbai,Monsoon,34.54,34.77,48.74,362.84,27.05,Jul,0,2,50.78
1994-08-01,1994,8,34.45,44.83260000000011,74.2,15.6,Extrem,Mumbai,Monsoon,34.86,34.81,90.59,399.39,27.05,Aug,1,2,50.67
1994-08-02,1994,8,33.91,2.39,92.2,33.0,Normal,Mumbai,Monsoon,34.81,34.76,85.09,392.63,27.05,Aug,0,2,59.46
1994-08-03,1994,8,32.36,10.73,93.2,8.8,Normal,Mumbai,Monsoon,34.54,34.69,95.3,390.43,27.05,Aug,0,2,52.27
1994-08-04,1994,8,33.88,1.13,86.9,45.878000000000064,Normal,Mumbai,Monsoon,34.5,34.62,88.98,391.05,27.05,Aug,0,2,55.85
1994-08-05,1994,8,31.49,15.88,90.9,15.8,Normal,Mumbai,Monsoon,33.57,34.49,98.35,391.59,27.05,Aug,0,2,47.14
1994-08-06,1994,8,32.19,44.83260000000011,93.4,4.0,Normal,Mumbai,Monsoon,33.3,34.41,125.06,435.65,27.05,Aug,0,2,51.56
1994-08-07,1994,8,31.72,20.52,79.5,7.1,Normal,Mumbai,Monsoon,32.86,34.36,140.32,448.59,27.05,Aug,0,2,43.16
1994-08-08,1994,8,32.47,9.74,73.8,19.7,Normal,Mumbai,Monsoon,32.57,34.36,105.22,437.23,27.05,Aug,0,2,43.37
1994-08-09,1994,8,35.71,7.96,84.9,27.0,Normal,Mumbai,Monsoon,32.83,34.42,110.79,437.99,27.05,Aug,0,2,63.48
1994-08-10,1994,8,29.34,21.62,80.4,15.9,Normal,Mumbai,Monsoon,32.4,34.21,121.68,457.67,27.05,Aug,0,2,35.8
1994-08-11,1994,8,33.06,32.98,88.1,6.0,Normal,Mumbai,Monsoon,32.28,34.15,153.53,445.82,27.05,Aug,0,2,52.74
1994-08-12,1994,8,29.5,44.83260000000011,89.4,5.8,Normal,Mumbai,Monsoon,32.0,34.05,182.49,464.24,27.05,Aug,0,2,38.69
1994-08-13,1994,8,31.11,6.06,79.5,17.4,Normal,Mumbai,Monsoon,31.84,33.82,143.71,452.6,27.05,Aug,0,2,41.07
1994-08-14,1994,8,33.34,44.83260000000011,90.6,7.6,Normal,Mumbai,Monsoon,32.08,33.66,168.03,491.07,27.05,Aug,0,2,55.54
1994-08-15,1994,8,31.69,2.03,90.2,4.2,Normal,Mumbai,Monsoon,31.96,33.47,160.32,490.66,27.05,Aug,0,2,47.69
1994-08-16,1994,8,29.86,3.51,90.8,18.9,Normal,Mumbai,Monsoon,31.13,33.2,155.87,460.12,27.05,Aug,0,2,40.44
1994-08-17,1994,8,30.29,1.12,81.7,9.5,Normal,Mumbai,Monsoon,31.26,33.07,135.37,452.12,27.05,Aug,0,2,39.09
1994-08-18,1994,8,32.27,3.81,91.2,13.1,Normal,Mumbai,Monsoon,31.15,33.07,106.2,432.97,27.05,Aug,0,2,50.78
1994-08-19,1994,8,30.03,17.53,89.2,9.0,Normal,Mumbai,Monsoon,31.23,32.92,78.89,445.48,27.05,Aug,0,2,40.57
1994-08-20,1994,8,31.33,23.0,90.1,32.7,Normal,Mumbai,Monsoon,31.26,32.81,95.83,463.58,27.05,Aug,0,2,46.1
1994-08-21,1994,8,30.96,18.11,98.4,6.0,Normal,Mumbai,Monsoon,30.92,32.66,69.11,436.86,27.05,Aug,0,2,48.08
1994-08-22,1994,8,29.79,11.97,87.6,5.7,Normal,Mumbai,Monsoon,30.65,32.47,79.05,439.98,27.05,Aug,0,2,39.2
1994-08-23,1994,8,33.86,8.66,80.1,24.1,Normal,Mumbai,Monsoon,31.22,32.55,84.2,446.82,27.05,Aug,0,2,51.68
1994-08-24,1994,8,31.48,14.8,76.1,1.6,Normal,Mumbai,Monsoon,31.39,32.52,97.88,458.64,27.05,Aug,0,2,41.04
1994-08-25,1994,8,27.36,5.95,94.0,40.8,Normal,Mumbai,Monsoon,30.69,32.29,100.02,456.7,27.05,Aug,0,2,32.32
1994-08-26,1994,8,30.55,22.09,87.9,17.1,Normal,Mumbai,Monsoon,30.76,32.17,104.58,478.27,27.05,Aug,0,2,42.09
1994-08-27,1994,8,29.16,13.57,98.4,22.6,Normal,Mumbai,Monsoon,30.45,32.0,95.15,484.39,27.05,Aug,0,2,39.95
1994-08-28,1994,8,31.3,14.36,68.8,13.8,Normal,Mumbai,Monsoon,30.5,31.78,91.4,492.24,27.05,Aug,0,2,38.04
1994-08-29,1994,8,28.7,9.21,92.3,5.6,Normal,Mumbai,Monsoon,30.34,31.6,88.64,483.32,27.05,Aug,0,2,36.57
1994-08-30,1994,8,29.59,25.98,82.9,18.2,Normal,Mumbai,Monsoon,29.73,31.42,105.96,504.04,27.05,Aug,0,2,37.19
1994-08-31,1994,8,30.39,3.48,82.2,28.5,Normal,Mumbai,Monsoon,29.58,31.29,94.64,462.69,27.05,Aug,0,2,39.58
1994-09-01,1994,9,30.8,5.76,78.9,6.7,Normal,Mumbai,Monsoon,30.07,31.19,94.45,466.06,27.05,Sep,0,2,39.84
1994-09-02,1994,9,27.57,18.04,92.2,11.9,Normal,Mumbai,Monsoon,29.64,31.03,90.4,473.37,27.05,Sep,0,2,32.74
1994-09-03,1994,9,28.74,8.14,89.9,7.5,Normal,Mumbai,Monsoon,29.58,30.86,84.97,480.38,27.05,Sep,0,2,36.16
1994-09-04,1994,9,28.05,26.4,75.9,19.6,Normal,Mumbai,Monsoon,29.12,30.74,97.01,490.9,27.05,Sep,0,2,31.6
1994-09-05,1994,9,28.0,5.1,86.3,17.7,Normal,Mumbai,Monsoon,29.02,30.6,92.9,451.17,27.05,Sep,0,2,33.11
1994-09-06,1994,9,31.49,5.53,85.1,37.5,Normal,Mumbai,Monsoon,29.29,30.59,72.45,436.18,27.05,Sep,0,2,44.61
1994-09-07,1994,9,29.32,26.35,86.4,13.2,Normal,Mumbai,Monsoon,29.14,30.49,95.32,452.79,27.05,Sep,0,2,37.24
1994-09-08,1994,9,26.68,7.49,93.9,21.4,Normal,Mumbai,Monsoon,28.55,30.19,97.05,452.32,27.05,Sep,0,2,30.17
1994-09-09,1994,9,29.81,8.71,82.7,16.9,Normal,Mumbai,Monsoon,28.87,30.2,87.72,439.41,27.05,Sep,0,2,37.84
1994-09-10,1994,9,31.49,4.86,67.0,22.1,Normal,Mumbai,Monsoon,29.26,30.15,84.44,411.29,27.05,Sep,0,2,37.97
1994-09-11,1994,9,29.72,3.89,86.5,8.1,Normal,Mumbai,Monsoon,29.5,30.16,61.93,370.34,27.05,Sep,0,2,38.63
1994-09-12,1994,9,25.75,12.8,86.4,3.1,Normal,Mumbai,Monsoon,29.18,29.98,69.63,377.08,27.05,Sep,0,2,27.34
1994-09-13,1994,9,27.17,1.53,87.5,12.1,Normal,Mumbai,Monsoon,28.56,29.77,65.63,333.78,27.05,Sep,0,2,30.94
1994-09-14,1994,9,29.66,25.37,93.9,13.1,Normal,Mumbai,Monsoon,28.61,29.71,64.65,357.12,27.05,Sep,0,2,40.64
1994-09-15,1994,9,26.56,18.13,69.4,35.9,Normal,Mumbai,Monsoon,28.59,29.6,75.29,371.74,27.05,Sep,0,2,28.1
1994-09-16,1994,9,28.15,2.54,83.1,7.5,Normal,Mumbai,Monsoon,28.36,29.52,69.12,373.16,27.05,Sep,0,2,32.99
1994-09-17,1994,9,28.51,14.21,77.6,19.0,Normal,Mumbai,Monsoon,27.93,29.4,78.47,383.56,27.05,Sep,0,2,32.97
1994-09-18,1994,9,25.82,11.07,75.3,4.3,Normal,Mumbai,Monsoon,27.37,29.26,85.65,377.1,27.05,Sep,0,2,27.19
1994-09-19,1994,9,26.98,2.45,85.1,9.5,Normal,Mumbai,Monsoon,27.55,29.11,75.3,356.55,27.05,Sep,0,2,30.18
1994-09-20,1994,9,22.07,8.825,90.6,6.9,Normal,Mumbai,Monsoon,26.82,28.82,82.6,347.27,27.05,Sep,0,2,20.38
1994-09-21,1994,9,25.26,6.31,87.4,17.2,Normal,Mumbai,Monsoon,26.19,28.67,63.54,341.6,27.05,Sep,0,2,26.27
1994-09-22,1994,9,26.28,14.42,79.5,12.8,Normal,Mumbai,Monsoon,26.15,28.41,59.82,347.36,27.05,Sep,0,2,28.19
1994-09-23,1994,9,24.65,12.22,83.8,14.6,Normal,Mumbai,Monsoon,25.65,28.19,69.5,344.78,27.05,Sep,0,2,25.17
1994-09-24,1994,9,28.83,9.12,92.4,7.5,Normal,Mumbai,Monsoon,25.7,28.24,64.42,347.96,27.05,Sep,0,2,37.06
1994-09-25,1994,9,24.1,17.55,90.5,2.8,Normal,Mumbai,Monsoon,25.45,28.02,70.9,343.42,27.05,Sep,0,2,23.74
1994-09-26,1994,9,25.45,17.02,80.6,8.5,Normal,Mumbai,Monsoon,25.23,27.9,85.46,346.86,27.05,Sep,0,2,26.65
1994-09-27,1994,9,26.17,11.54,80.1,18.8,Normal,Mumbai,Monsoon,25.82,27.73,88.18,344.04,27.05,Sep,0,2,28.0
1994-09-28,1994,9,28.0,18.56,71.3,20.6,Normal,Mumbai,Monsoon,26.21,27.7,100.43,353.4,27.05,Sep,0,2,30.84
1994-09-29,1994,9,23.54,4.88,81.6,15.1,Normal,Mumbai,Monsoon,25.82,27.5,90.89,332.29,27.05,Sep,0,2,23.62
1994-09-30,1994,9,27.31,25.57,71.1,20.2,Normal,Mumbai,Monsoon,26.2,27.4,104.24,354.39,27.05,Sep,0,2,29.5
1994-10-01,1994,10,25.44,0.65,55.6,6.5,Normal,Mumbai,Autumn,25.72,27.22,95.77,349.28,27.05,Oct,0,3,26.29
1994-10-02,1994,10,23.82,2.04,70.1,16.1,Normal,Mumbai,Autumn,25.68,27.09,80.26,333.28,27.05,Oct,0,3,24.75
1994-10-03,1994,10,25.85,0.4,69.9,23.5,Normal,Mumbai,Autumn,25.73,27.0,63.64,325.53,27.05,Oct,0,3,27.08
1994-10-04,1994,10,25.32,0.43,72.1,4.8,Normal,Mumbai,Autumn,25.61,26.91,52.53,299.56,27.05,Oct,0,3,26.39
1994-10-05,1994,10,23.99,1.09,52.4,8.9,Normal,Mumbai,Autumn,25.04,26.77,35.06,295.56,27.05,Oct,0,3,25.38
1994-10-06,1994,10,24.86,7.45,63.5,9.9,Normal,Mumbai,Autumn,25.23,26.55,37.63,297.48,27.05,Oct,0,3,25.87
1994-10-07,1994,10,24.05,0.87,70.9,6.6,Normal,Mumbai,Autumn,24.76,26.38,12.93,271.99,27.05,Oct,0,3,24.93
1994-10-08,1994,10,24.67,3.3,75.0,4.3,Normal,Mumbai,Autumn,24.65,26.31,15.58,267.8,27.05,Oct,0,3,25.49
1994-10-09,1994,10,25.36,1.85,44.9,27.3,Normal,Mumbai,Autumn,24.87,26.16,15.39,260.94,27.05,Oct,0,3,25.99
1994-10-10,1994,10,26.61,1.91,60.0,18.5,Normal,Mumbai,Autumn,24.98,26.0,16.9,257.99,27.05,Oct,0,3,27.61
1994-10-11,1994,10,22.25,0.69,58.1,12.0,Normal,Mumbai,Autumn,24.54,25.75,17.16,254.8,27.05,Oct,0,3,24.63
1994-10-12,1994,10,27.18,0.59,75.9,7.8,Normal,Mumbai,Autumn,25.0,25.8,16.66,242.58,27.05,Oct,0,3,29.73
1994-10-13,1994,10,20.92,0.26,38.3,4.4,Normal,Mumbai,Autumn,24.43,25.59,9.47,241.32,27.05,Oct,0,3,24.97
1994-10-14,1994,10,23.5,3.99,49.5,8.2,Normal,Mumbai,Autumn,24.36,25.38,12.59,219.94,27.05,Oct,0,3,25.22
1994-10-15,1994,10,24.48,3.84,74.3,22.7,Normal,Mumbai,Autumn,24.33,25.31,13.13,205.64,27.05,Oct,0,3,25.27
1994-10-16,1994,10,23.9,1.65,55.3,31.0,Normal,Mumbai,Autumn,24.12,25.17,12.93,204.76,27.05,Oct,0,3,25.3
1994-10-17,1994,10,22.42,0.42,47.0,28.0,Normal,Mumbai,Autumn,23.52,24.97,11.44,190.96,27.05,Oct,0,3,25.02
1994-10-18,1994,10,22.92,0.34,75.1,8.2,Normal,Mumbai,Autumn,23.62,24.87,11.09,180.24,27.05,Oct,0,3,23.59
1994-10-19,1994,10,22.37,5.37,45.7,5.2,Normal,Mumbai,Autumn,22.93,24.72,15.87,183.16,27.05,Oct,0,3,25.03
1994-10-20,1994,10,22.11,0.08,70.2,10.4,Normal,Mumbai,Autumn,23.1,24.72,15.69,174.41,27.05,Oct,0,3,23.58
1994-10-21,1994,10,24.15,2.23,44.4,13.3,Normal,Mumbai,Autumn,23.19,24.68,13.93,170.33,27.05,Oct,0,3,25.42
1994-10-22,1994,10,23.29,0.53,45.6,14.8,Normal,Mumbai,Autumn,23.02,24.58,10.62,156.44,27.05,Oct,0,3,25.17
1994-10-23,1994,10,21.6,0.65,62.0,13.3,Normal,Mumbai,Autumn,22.69,24.48,9.62,144.87,27.05,Oct,0,3,24.24
1994-10-24,1994,10,23.87,2.14,51.5,6.8,Normal,Mumbai,Autumn,22.9,24.32,11.34,137.89,27.05,Oct,0,3,25.33
1994-10-25,1994,10,22.87,0.11,62.7,27.0,Normal,Mumbai,Autumn,22.89,24.28,11.11,120.45,27.05,Oct,0,3,24.56
1994-10-26,1994,10,23.52,0.52,78.0,17.2,Normal,Mumbai,Autumn,23.06,24.21,6.26,103.95,27.05,Oct,0,3,23.91
1994-10-27,1994,10,23.13,3.64,58.4,11.6,Normal,Mumbai,Autumn,23.2,24.11,9.82,96.05,27.05,Oct,0,3,24.88
1994-10-28,1994,10,20.83,1.44,76.3,8.6,Normal,Mumbai,Autumn,22.73,23.87,9.03,78.93,27.05,Oct,0,3,22.17
1994-10-29,1994,10,21.13,1.69,63.2,7.7,Normal,Mumbai,Autumn,22.42,23.79,10.19,75.74,27.05,Oct,0,3,24.08
1994-10-30,1994,10,22.98,1.7,69.6,33.1,Normal,Mumbai,Autumn,22.62,23.65,11.24,51.87,27.05,Oct,0,3,24.13
1994-10-31,1994,10,22.67,0.07,59.7,2.0,Normal,Mumbai,Autumn,22.45,23.55,9.17,51.29,27.05,Oct,0,3,24.65
1994-11-01,1994,11,21.62,0.27,66.4,12.3,Normal,Mumbai,Autumn,22.27,23.48,9.33,49.52,27.05,Nov,0,3,23.82
1994-11-02,1994,11,21.73,0.81,64.8,28.3,Normal,Mumbai,Autumn,22.01,23.34,9.62,49.93,27.05,Nov,0,3,24.01
1994-11-03,1994,11,23.37,0.55,56.4,15.0,Normal,Mumbai,Autumn,22.05,23.28,6.53,50.05,27.05,Nov,0,3,25.04
1994-11-04,1994,11,20.47,0.64,79.0,22.8,Normal,Mumbai,Autumn,22.0,23.16,5.73,49.6,27.05,Nov,0,3,21.52
1994-11-05,1994,11,22.08,1.82,55.1,21.5,Normal,Mumbai,Autumn,22.13,23.07,5.86,43.97,27.05,Nov,0,3,24.76
1994-11-06,1994,11,20.86,0.02,43.9,23.8,Normal,Mumbai,Autumn,21.83,22.96,4.18,43.12,27.05,Nov,0,3,25.09
1994-11-07,1994,11,20.74,1.3,67.8,45.878000000000064,Normal,Mumbai,Autumn,21.55,22.83,5.41,41.12,27.05,Nov,0,3,23.51
1994-11-08,1994,11,22.63,0.02,45.8,21.9,Normal,Mumbai,Autumn,21.7,22.74,5.16,39.29,27.05,Nov,0,3,25.05
1994-11-09,1994,11,22.13,0.08,60.8,3.6,Normal,Mumbai,Autumn,21.75,22.59,4.43,37.46,27.05,Nov,0,3,24.43
1994-11-10,1994,11,22.02,0.63,73.4,37.9,Normal,Mumbai,Autumn,21.56,22.58,4.51,37.4,27.05,Nov,0,3,23.15
1994-11-11,1994,11,22.67,2.21,65.0,19.6,Normal,Mumbai,Autumn,21.88,22.43,6.08,39.02,27.05,Nov,0,3,24.31
1994-11-12,1994,11,20.66,0.19,57.5,22.0,Normal,Mumbai,Autumn,21.67,22.42,4.45,38.95,27.05,Nov,0,3,24.62
1994-11-13,1994,11,21.57,0.97,56.5,5.4,Normal,Mumbai,Autumn,21.77,22.36,5.4,35.93,27.05,Nov,0,3,24.64
1994-11-14,1994,11,20.0,1.36,72.7,11.9,Normal,Mumbai,Autumn,21.67,22.21,5.46,33.45,27.05,Nov,0,3,22.7
1994-11-15,1994,11,20.88,0.31,47.8,30.3,Normal,Mumbai,Autumn,21.42,22.11,5.75,32.11,27.05,Nov,0,3,25.05
1994-11-16,1994,11,20.12,0.86,67.8,13.6,Normal,Mumbai,Autumn,21.13,22.03,6.53,32.55,27.05,Nov,0,3,23.52
1994-11-17,1994,11,20.38,2.91,81.9,13.9,Normal,Mumbai,Autumn,20.9,21.95,8.81,35.12,27.05,Nov,0,3,20.84
1994-11-18,1994,11,21.06,0.86,65.4,27.5,Normal,Mumbai,Autumn,20.67,21.9,7.46,30.61,27.05,Nov,0,3,23.84
1994-11-19,1994,11,18.87,0.21,57.6,2.4,Normal,Mumbai,Autumn,20.41,21.8,7.48,30.74,27.05,Nov,0,3,25.18
1994-11-20,1994,11,23.16,1.19,58.4,4.2,Normal,Mumbai,Autumn,20.64,21.76,7.7,29.7,27.05,Nov,0,3,24.89
1994-11-21,1994,11,18.45,1.08,55.2,4.6,Normal,Mumbai,Autumn,20.42,21.6,7.42,30.25,27.05,Nov,0,3,25.61
1994-11-22,1994,11,18.07,0.03,53.5,13.4,Normal,Mumbai,Autumn,20.02,21.48,7.14,29.63,27.05,Nov,0,3,25.97
1994-11-23,1994,11,21.57,0.11,61.2,11.9,Normal,Mumbai,Autumn,20.22,21.41,6.39,27.6,27.05,Nov,0,3,24.31
1994-11-24,1994,11,20.96,0.2,66.8,16.2,Normal,Mumbai,Autumn,20.31,21.34,3.68,27.69,27.05,Nov,0,3,23.66
1994-11-25,1994,11,20.65,0.18,76.1,3.7,Normal,Mumbai,Autumn,20.25,21.25,3.0,27.35,27.05,Nov,0,3,22.15
1994-11-26,1994,11,20.6,0.36,40.4,11.4,Normal,Mumbai,Autumn,20.49,21.16,3.15,24.07,27.05,Nov,0,3,25.08
1994-11-27,1994,11,19.59,0.73,38.3,9.2,Normal,Mumbai,Autumn,19.98,21.12,2.69,23.36,27.05,Nov,0,3,25.24
1994-11-28,1994,11,18.21,0.56,76.3,27.5,Normal,Mumbai,Autumn,19.95,21.03,2.17,22.23,27.05,Nov,0,3,22.22
1994-11-29,1994,11,19.62,2.66,60.6,6.2,Normal,Mumbai,Autumn,20.17,20.91,4.8,23.19,27.05,Nov,0,3,24.56
1994-11-30,1994,11,18.44,1.14,61.1,10.8,Normal,Mumbai,Autumn,19.72,20.77,5.83,24.26,27.05,Nov,0,3,25.03
1994-12-01,1994,12,20.88,2.51,65.0,17.0,Normal,Mumbai,Winter,19.71,20.75,8.14,26.5,27.05,Dec,0,0,23.87
1994-12-02,1994,12,19.15,0.9,58.1,8.6,Normal,Mumbai,Winter,19.5,20.66,8.86,26.59,27.05,Dec,0,0,25.0
1994-12-03,1994,12,18.09,0.11,79.8,38.9,Normal,Mumbai,Winter,19.14,20.49,8.61,26.15,27.05,Dec,0,0,21.29
1994-12-04,1994,12,18.81,0.75,64.9,21.5,Normal,Mumbai,Winter,19.03,20.43,8.63,26.26,27.05,Dec,0,0,24.31
1994-12-05,1994,12,19.88,2.07,55.5,12.5,Normal,Mumbai,Winter,19.27,20.36,10.14,26.51,27.05,Dec,0,0,24.94
1994-12-06,1994,12,18.38,0.26,56.4,17.2,Normal,Mumbai,Winter,19.09,20.27,7.74,26.75,27.05,Dec,0,0,25.56
1994-12-07,1994,12,17.96,0.11,58.6,9.2,Normal,Mumbai,Winter,19.02,20.18,6.71,25.56,27.05,Dec,0,0,25.62
1994-12-08,1994,12,19.53,0.48,52.2,2.0,Normal,Mumbai,Winter,18.83,20.08,4.68,26.02,27.05,Dec,0,0,25.27
1994-12-09,1994,12,19.5,0.59,76.9,14.7,Normal,Mumbai,Winter,18.88,19.99,4.37,26.53,27.05,Dec,0,0,21.83
1994-12-10,1994,12,18.35,0.44,61.2,13.2,Normal,Mumbai,Winter,18.92,19.87,4.7,26.34,27.05,Dec,0,0,25.07
1994-12-11,1994,12,18.38,0.17,48.3,8.2,Normal,Mumbai,Winter,18.85,19.73,4.12,24.3,27.05,Dec,0,0,25.97
1994-12-12,1994,12,19.42,0.35,64.1,25.4,Normal,Mumbai,Winter,18.79,19.68,2.4,24.46,27.05,Dec,0,0,24.2
1994-12-13,1994,12,17.3822,1.38,74.4,16.0,Normal,Mumbai,Winter,18.65,19.54,3.52,24.87,27.05,Dec,0,0,23.14
1994-12-14,1994,12,17.3822,0.59,70.6,2.1,Normal,Mumbai,Winter,18.56,19.46,4.0,24.1,27.05,Dec,0,0,24.07
1994-12-15,1994,12,17.95,1.2,52.4,13.8,Normal,Mumbai,Winter,18.34,19.36,4.72,24.99,27.05,Dec,0,0,26.11
1994-12-16,1994,12,18.7,0.92,48.9,13.6,Normal,Mumbai,Winter,18.22,19.31,5.05,25.05,27.05,Dec,0,0,25.78
1994-12-17,1994,12,19.48,0.96,74.3,13.9,Normal,Mumbai,Winter,18.38,19.28,5.57,23.1,27.05,Dec,0,0,22.4
1994-12-18,1994,12,19.65,0.34,43.8,4.4,Normal,Mumbai,Winter,18.57,19.24,5.74,22.58,27.05,Dec,0,0,25.39
1994-12-19,1994,12,20.29,0.88,63.7,13.3,Normal,Mumbai,Winter,18.69,19.28,6.27,23.25,27.05,Dec,0,0,24.06
1994-12-20,1994,12,18.76,0.03,54.3,9.4,Normal,Mumbai,Winter,18.89,19.14,4.92,22.09,27.05,Dec,0,0,25.5
1994-12-21,1994,12,18.97,0.68,73.1,7.2,Normal,Mumbai,Winter,19.11,19.15,5.01,21.69,27.05,Dec,0,0,22.75
1994-12-22,1994,12,17.5,1.02,49.5,4.3,Normal,Mumbai,Winter,19.05,19.13,4.83,22.68,27.05,Dec,0,0,26.53
1994-12-23,1994,12,18.98,0.24,52.0,23.6,Normal,Mumbai,Winter,19.09,19.05,4.15,22.81,27.05,Dec,0,0,25.52
1994-12-24,1994,12,18.59,0.36,66.2,42.5,Normal,Mumbai,Winter,18.96,18.97,3.55,22.97,27.05,Dec,0,0,24.21
1994-12-25,1994,12,19.52,0.3,68.0,32.1,Normal,Mumbai,Winter,18.94,18.93,3.51,23.09,27.05,Dec,0,0,23.58
1994-12-26,1994,12,17.81,0.09,73.6,6.6,Normal,Mumbai,Winter,18.59,18.84,2.72,22.82,27.05,Dec,0,0,23.09
1994-12-27,1994,12,19.84,0.51,64.7,25.7,Normal,Mumbai,Winter,18.74,18.85,3.2,22.6,27.05,Dec,0,0,24.0
1994-12-28,1994,12,21.38,4.63,63.5,11.1,Normal,Mumbai,Winter,19.09,18.95,7.15,26.67,27.05,Dec,0,0,24.08
1994-12-29,1994,12,18.94,0.52,70.5,2.2,Normal,Mumbai,Winter,19.29,18.93,6.65,24.53,27.05,Dec,0,0,23.29
1994-12-30,1994,12,19.73,0.74,46.3,9.7,Normal,Mumbai,Winter,19.4,18.97,7.15,24.13,27.05,Dec,0,0,25.36
1994-12-31,1994,12,20.18,1.27,51.2,13.8,Normal,Mumbai,Winter,19.63,18.95,8.06,22.89,27.05,Dec,0,0,25.1
1995-01-01,1995,1,18.62,1.25,47.1,15.5,Normal,Mumbai,Winter,19.5,18.93,9.01,23.24,27.05,Jan,0,0,25.85
1995-01-02,1995,1,19.58,3.59,38.3,15.3,Normal,Mumbai,Winter,19.75,18.98,12.51,26.72,27.05,Jan,0,0,25.24
1995-01-03,1995,1,19.3,2.34,68.4,5.5,Normal,Mumbai,Winter,19.68,19.0,14.34,28.31,27.05,Jan,0,0,23.57
1995-01-04,1995,1,19.46,1.9,74.3,8.7,Normal,Mumbai,Winter,19.4,18.98,11.61,28.14,27.05,Jan,0,0,22.41
1995-01-05,1995,1,18.19,3.63,65.6,16.3,Normal,Mumbai,Winter,19.29,18.98,14.72,31.51,27.05,Jan,0,0,24.52
