date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season
1994-11-22,1994,11,18.07,0.03,53.5,13.4,Normal,Mumbai,Autumn
1994-11-23,1994,11,21.57,0.11,61.2,11.9,Normal,Mumbai,Autumn
1994-11-24,1994,11,20.96,0.2,66.8,16.2,Normal,Mumbai,Autumn
1994-11-25,1994,11,20.65,0.18,76.1,3.7,Normal,Mumbai,Autumn
1994-11-26,1994,11,20.6,0.36,40.4,11.4,Normal,Mumbai,Autumn
1994-11-27,1994,11,19.59,0.73,35.6,9.2,Normal,Mumbai,Autumn
1994-11-28,1994,11,18.21,0.56,76.3,27.5,Normal,Mumbai,Autumn
1994-11-29,1994,11,19.62,2.66,60.6,6.2,Normal,Mumbai,Autumn
1994-11-30,1994,11,18.44,1.14,61.1,10.8,Normal,Mumbai,Autumn
1994-12-01,1994,12,20.88,2.51,65.0,17.0,Normal,Mumbai,Winter
1994-12-02,1994,12,19.15,0.9,58.1,8.6,Normal,Mumbai,Winter
1994-12-03,1994,12,18.09,0.11,79.8,38.9,Normal,Mumbai,Winter
1994-12-04,1994,12,18.81,0.75,64.9,21.5,Normal,Mumbai,Winter
1994-12-05,1994,12,19.88,2.07,55.5,,Normal,Mumbai,Winter
1994-12-06,1994,12,18.38,0.26,56.4,17.2,Normal,Mumbai,Winter
1994-12-07,1994,12,17.96,0.11,58.6,9.2,Normal,Mumbai,Winter
1994-12-08,1994,12,19.53,0.48,52.2,2.0,Normal,Mumbai,Winter
1994-12-09,1994,12,19.5,0.59,76.9,14.7,Normal,Mumbai,Winter
1994-12-10,1994,12,18.35,0.44,61.2,13.2,Normal,Mumbai,Winter
1994-12-11,1994,12,18.38,0.17,48.3,8.2,Normal,Mumbai,Winter
1994-12-12,1994,12,19.42,0.35,64.1,25.4,Normal,Mumbai,Winter
1994-12-13,1994,12,16.88,1.38,74.4,16.0,Normal,Mumbai,Winter
1994-12-14,1994,12,16.93,0.59,70.6,2.1,Normal,Mumbai,Winter
1994-12-15,1994,12,17.95,1.2,52.4,13.8,Normal,Mumbai,Winter
1994-12-16,1994,12,18.7,0.92,48.9,13.6,Normal,Mumbai,Winter
1994-12-17,1994,12,19.48,0.96,74.3,13.9,Normal,Mumbai,Winter
1994-12-18,1994,12,,0.34,43.8,4.4,Normal,Mumbai,Winter
1994-12-19,1994,12,20.29,0.88,63.7,13.3,Normal,Mumbai,Winter
1994-12-20,1994,12,18.76,0.03,54.3,9.4,Normal,Mumbai,Winter
1994-12-21,1994,12,18.97,0.68,73.1,7.2,Normal,Mumbai,Winter
1994-12-22,1994,12,17.5,1.02,49.5,4.3,Normal,Mumbai,Winter
1994-12-23,1994,12,18.98,0.24,52.0,23.6,Normal,Mumbai,Winter
1994-12-24,1994,12,18.59,0.36,66.2,42.5,Normal,Mumbai,Winter
1994-12-25,1994,12,19.52,0.3,68.0,32.1,Normal,Mumbai,Winter
1994-12-26,1994,12,17.81,0.09,73.6,6.6,Normal,Mumbai,Winter
1994-12-27,1994,12,19.84,0.51,64.7,25.7,Normal,Mumbai,Winter
1994-12-28,1994,12,21.38,4.63,63.5,11.1,Normal,Mumbai,Winter
1994-12-29,1994,12,18.94,0.52,70.5,2.2,Normal,Mumbai,Winter
1994-12-30,1994,12,19.73,0.74,46.3,9.7,Normal,Mumbai,Winter
1994-12-31,1994,12,20.18,1.27,51.2,13.8,Normal,Mumbai,Winter
1995-01-01,1995,1,18.62,1.25,47.1,15.5,Normal,Mumbai,Winter
1995-01-02,1995,1,19.58,3.59,33.1,15.3,Normal,Mumbai,Winter
1995-01-03,1995,1,19.3,2.34,68.4,5.5,Normal,Mumbai,Winter
1995-01-04,1995,1,19.46,1.9,74.3,8.7,Normal,Mumbai,Winter
1995-01-05,1995,1,18.19,3.63,65.6,16.3,Normal,Mumbai,Winter
1995-01-06,1995,1,19.43,0.31,63.8,8.1,Normal,Mumbai,Winter
1995-01-07,1995,1,20.18,1.15,60.8,7.0,Normal,Mumbai,Winter
1995-01-08,1995,1,21.65,2.62,60.6,6.7,Normal,Mumbai,Winter
1995-01-09,1995,1,20.96,1.17,77.0,4.3,Normal,Mumbai,Winter
1995-01-10,1995,1,22.8,4.55,75.5,6.3,Normal,Mumbai,Winter
1995-01-11,1995,1,18.47,0.13,54.1,17.5,Normal,Mumbai,Winter
1995-01-12,1995,1,20.98,0.69,71.1,9.9,Normal,Mumbai,Winter
1995-01-13,1995,1,20.0,4.55,72.3,12.7,Normal,Mumbai,Winter
1995-01-14,1995,1,23.07,0.57,66.5,14.6,Normal,Mumbai,Winter
1995-01-15,1995,1,18.63,1.61,63.9,6.2,Normal,Mumbai,Winter
1995-01-16,1995,1,18.64,0.04,63.5,42.5,Normal,Mumbai,Winter
1995-01-17,1995,1,19.07,1.42,45.2,9.1,Normal,Mumbai,Winter
1995-01-18,1995,1,16.85,3.27,44.3,11.0,Normal,Mumbai,Winter
1995-01-19,1995,1,19.31,0.58,67.8,7.6,Normal,Mumbai,Winter
1995-01-20,1995,1,19.03,0.03,49.0,36.4,Normal,Mumbai,Winter
1995-01-21,1995,1,20.47,0.03,46.1,33.3,Normal,Mumbai,Winter
1995-01-22,1995,1,20.83,2.67,39.2,2.0,Normal,Mumbai,Winter
1995-01-23,1995,1,23.2,1.54,55.2,6.2,Normal,Mumbai,Winter
1995-01-24,1995,1,21.89,0.14,63.7,9.7,Normal,Mumbai,Winter
1995-01-25,1995,1,19.68,0.07,64.5,22.4,Normal,Mumbai,Winter
1995-01-26,1995,1,19.28,1.96,68.5,12.0,Normal,Mumbai,Winter
1995-01-27,1995,1,21.45,1.99,56.1,23.8,Normal,Mumbai,Winter
1995-01-28,1995,1,18.82,0.15,61.1,18.2,Normal,Mumbai,Winter
1995-01-29,1995,1,23.63,0.43,68.5,8.6,Normal,Mumbai,Winter
1995-01-30,1995,1,22.74,1.82,64.6,34.9,Normal,Mumbai,Winter
1995-01-31,1995,1,20.36,0.89,54.2,2.1,Normal,Mumbai,Winter
1995-02-01,1995,2,18.59,3.76,63.0,42.3,Normal,Mumbai,Winter
1995-02-02,1995,2,23.28,0.79,40.2,1.8,Normal,Mumbai,Winter
1995-02-03,1995,2,21.17,1.36,60.0,18.1,Normal,Mumbai,Winter
1995-02-04,1995,2,23.3,0.86,53.8,17.0,Normal,Mumbai,Winter
1995-02-05,1995,2,19.15,3.44,75.2,6.1,Normal,Mumbai,Winter
1995-02-06,1995,2,20.75,0.61,50.2,13.7,Normal,Mumbai,Winter
1995-02-07,1995,2,21.75,0.31,61.2,12.9,Normal,Mumbai,Winter
1995-02-08,1995,2,21.92,0.47,55.7,23.0,Normal,Mumbai,Winter
1995-02-09,1995,2,21.28,2.3,54.4,31.6,Normal,Mumbai,Winter
1995-02-10,1995,2,23.0,0.83,63.8,10.9,Normal,Mumbai,Winter
1995-02-11,1995,2,20.57,0.52,55.8,14.8,Normal,Mumbai,Winter
1995-02-12,1995,2,22.07,0.94,78.5,13.0,Normal,Mumbai,Winter
1995-02-13,1995,2,22.57,0.17,40.3,,Normal,Mumbai,Winter
1995-02-14,1995,2,23.28,0.01,66.3,17.2,Normal,Mumbai,Winter
1995-02-15,1995,2,23.69,0.4,59.2,44.5,Normal,Mumbai,Winter
1995-02-16,1995,2,21.05,1.11,59.5,13.0,Normal,Mumbai,Winter
1995-02-17,1995,2,20.55,1.49,63.0,2.0,Normal,Mumbai,Winter
1995-02-18,1995,2,24.89,2.1,70.0,19.3,Normal,Mumbai,Winter
1995-02-19,1995,2,23.59,3.14,62.7,10.6,Normal,Mumbai,Winter
1995-02-20,1995,2,22.09,0.64,70.0,25.7,Normal,Mumbai,Winter
1995-02-21,1995,2,25.66,1.62,60.5,13.5,Normal,Mumbai,Winter
1995-02-22,1995,2,23.63,0.09,49.7,10.8,Normal,Mumbai,Winter
1995-02-23,1995,2,25.35,0.07,59.1,5.5,Normal,Mumbai,Winter
1995-02-24,1995,2,23.8,0.16,71.5,4.8,Normal,Mumbai,Winter
1995-02-25,1995,2,26.92,,55.9,12.1,Normal,Mumbai,Winter
1995-02-26,1995,2,26.59,0.28,49.2,12.6,Normal,Mumbai,Winter
1995-02-27,1995,2,23.71,0.41,66.2,11.2,Normal,Mumbai,Winter
1995-02-28,1995,2,25.67,1.25,63.4,6.2,Normal,Mumbai,Winter
1995-03-01,1995,3,25.31,0.53,52.3,4.1,Normal,Mumbai,Spring
1995-03-02,1995,3,26.52,0.98,57.7,11.2,Normal,Mumbai,Spring
1995-03-03,1995,3,23.15,0.64,58.2,27.3,Normal,Mumbai,Spring
1995-03-04,1995,3,25.76,0.22,60.1,15.6,Normal,Mumbai,Spring
1995-03-05,1995,3,26.45,0.09,66.5,27.1,Normal,Mumbai,Spring
1995-03-06,1995,3,22.36,0.32,55.9,8.3,Normal,Mumbai,Spring
1995-03-07,1995,3,23.36,0.07,67.0,13.7,Normal,Mumbai,Spring
1995-03-08,1995,3,22.21,1.16,54.7,15.0,Normal,Mumbai,Spring
1995-03-09,1995,3,25.0,1.91,76.7,31.5,Normal,Mumbai,Spring
1995-03-10,1995,3,26.61,0.5,76.9,18.1,Normal,Mumbai,Spring
1995-03-11,1995,3,27.92,0.59,51.4,38.1,Normal,Mumbai,Spring
1995-03-12,1995,3,25.92,2.03,47.7,17.8,Normal,Mumbai,Spring
1995-03-13,1995,3,28.38,0.3,69.8,2.3,Normal,Mumbai,Spring
1995-03-14,1995,3,24.01,0.15,62.6,18.3,Normal,Mumbai,Spring
1995-03-15,1995,3,23.66,0.83,65.5,27.4,Normal,Mumbai,Spring
1995-03-16,1995,3,26.27,1.25,53.5,9.5,Normal,Mumbai,Spring
1995-03-17,1995,3,27.07,1.1,58.7,19.2,Normal,Mumbai,Spring
1995-03-18,1995,3,26.58,1.5,56.6,15.5,Normal,Mumbai,Spring
1995-03-19,1995,3,23.66,0.07,63.0,12.3,Normal,Mumbai,Spring
1995-03-20,1995,3,26.77,0.67,47.5,9.5,Normal,Mumbai,Spring
1995-03-21,1995,3,25.08,0.33,59.0,7.8,Normal,Mumbai,Spring
1995-03-22,1995,3,28.18,1.71,47.4,16.0,Normal,Mumbai,Spring
1995-03-23,1995,3,27.87,2.47,54.8,8.9,Normal,Mumbai,Spring
1995-03-24,1995,3,26.04,0.4,59.0,32.2,Normal,Mumbai,Spring
1995-03-25,1995,3,26.82,0.12,65.1,27.4,Normal,Mumbai,Spring
1995-03-26,1995,3,26.14,0.35,65.9,2.7,Normal,Mumbai,Spring
1995-03-27,1995,3,27.77,0.13,67.6,8.2,Normal,Mumbai,Spring
1995-03-28,1995,3,29.43,0.47,45.2,10.0,Normal,Mumbai,Spring
1995-03-29,1995,3,26.66,0.93,72.6,3.4,Normal,Mumbai,Spring
1995-03-30,1995,3,29.03,4.36,53.6,12.1,Normal,Mumbai,Spring
1995-03-31,1995,3,27.61,0.61,54.3,22.7,Normal,Mumbai,Spring
1995-04-01,1995,4,27.36,0.3,62.7,15.9,Normal,Mumbai,Spring
1995-04-02,1995,4,28.52,,56.6,5.2,Normal,Mumbai,Spring
1995-04-03,1995,4,27.26,0.23,63.6,6.1,Normal,Mumbai,Spring
1995-04-04,1995,4,28.12,0.26,65.5,15.3,Normal,Mumbai,Spring
1995-04-05,1995,4,27.29,1.72,52.4,17.8,Normal,Mumbai,Spring
1995-04-06,1995,4,32.16,0.08,58.2,14.3,Normal,Mumbai,Spring
1995-04-07,1995,4,29.4,7.14,58.5,14.6,Normal,Mumbai,Spring
1995-04-08,1995,4,28.43,0.89,69.6,21.9,Normal,Mumbai,Spring
1995-04-09,1995,4,29.93,0.94,55.3,38.4,Normal,Mumbai,Spring
1995-04-10,1995,4,29.57,0.53,54.9,14.3,Normal,Mumbai,Spring
1995-04-11,1995,4,29.54,1.41,49.8,14.2,Normal,Mumbai,Spring
1995-04-12,1995,4,30.92,0.77,50.9,2.7,Normal,Mumbai,Spring
1995-04-13,1995,4,31.26,0.48,46.5,5.5,Normal,Mumbai,Spring
1995-04-14,1995,4,29.46,0.37,53.0,22.7,Normal,Mumbai,Spring
1995-04-15,1995,4,29.51,3.12,75.9,17.8,Normal,Mumbai,Spring
1995-04-16,1995,4,30.09,0.41,66.9,9.9,Normal,Mumbai,Spring
1995-04-17,1995,4,27.17,0.69,72.8,26.7,Normal,Mumbai,Spring
1995-04-18,1995,4,28.48,0.52,50.5,5.5,Normal,Mumbai,Spring
1995-04-19,1995,4,32.92,0.11,40.5,10.3,Normal,Mumbai,Spring
1995-04-20,1995,4,33.46,0.25,63.2,11.6,Normal,Mumbai,Spring
1995-04-21,1995,4,30.74,0.25,78.5,25.6,Normal,Mumbai,Spring
1995-04-22,1995,4,32.09,1.42,55.1,11.7,Normal,Mumbai,Spring
1995-04-23,1995,4,31.81,0.63,61.0,33.5,Normal,Mumbai,Spring
1995-04-24,1995,4,36.08,1.83,44.3,19.2,Normal,Mumbai,Spring
1995-04-25,1995,4,33.25,1.48,60.3,9.1,Normal,Mumbai,Spring
1995-04-26,1995,4,31.49,0.26,58.8,15.1,Normal,Mumbai,Spring
1995-04-27,1995,4,30.36,0.99,39.1,7.2,Normal,Mumbai,Spring
1995-04-28,1995,4,29.5,1.63,49.6,8.9,Normal,Mumbai,Spring
1995-04-29,1995,4,32.32,1.2,48.8,15.8,Normal,Mumbai,Spring
1995-04-30,1995,4,30.99,1.1,44.2,8.3,Normal,Mumbai,Spring
1995-05-01,1995,5,,1.61,52.8,7.4,Normal,Mumbai,Spring
1995-05-02,1995,5,31.36,0.07,65.1,30.2,Normal,Mumbai,Spring
1995-05-03,1995,5,30.81,1.58,53.7,38.3,Normal,Mumbai,Spring
1995-05-04,1995,5,35.07,0.38,71.5,16.0,Normal,Mumbai,Spring
1995-05-05,1995,5,33.96,1.02,56.4,10.9,Normal,Mumbai,Spring
1995-05-06,1995,5,32.72,0.33,63.3,7.0,Normal,Mumbai,Spring
1995-05-07,1995,5,35.05,2.19,65.0,7.6,Normal,Mumbai,Spring
1995-05-08,1995,5,33.04,0.79,75.3,3.5,Normal,Mumbai,Spring
1995-05-09,1995,5,31.72,1.24,52.8,2.1,Normal,Mumbai,Spring
1995-05-10,1995,5,35.39,1.9,64.4,13.6,Normal,Mumbai,Spring
1995-05-11,1995,5,34.0,2.71,50.5,16.7,Normal,Mumbai,Spring
1995-05-12,1995,5,31.73,1.58,77.2,13.0,Normal,Mumbai,Spring
1995-05-13,1995,5,33.08,0.19,49.6,12.0,Normal,Mumbai,Spring
1995-05-14,1995,5,32.14,2.31,63.8,6.0,Normal,Mumbai,Spring
1995-05-15,1995,5,,1.16,75.6,16.1,Normal,Mumbai,Spring
1995-05-16,1995,5,35.0,1.13,48.0,11.4,Normal,Mumbai,Spring
1995-05-17,1995,5,36.55,3.05,66.0,6.6,Normal,Mumbai,Spring
1995-05-18,1995,5,31.67,0.34,50.1,6.1,Normal,Mumbai,Spring
1995-05-19,1995,5,34.68,0.33,83.3,26.5,Normal,Mumbai,Spring
1995-05-20,1995,5,32.93,0.86,41.1,11.7,Normal,Mumbai,Spring
1995-05-21,1995,5,33.25,1.67,44.8,15.3,Normal,Mumbai,Spring
1995-05-22,1995,5,33.16,0.71,48.8,12.9,Normal,Mumbai,Spring
1995-05-23,1995,5,32.82,1.21,49.1,5.2,Normal,Mumbai,Spring
1995-05-24,1995,5,34.25,0.72,65.2,27.0,Normal,Mumbai,Spring
1995-05-25,1995,5,32.99,1.13,78.0,17.3,Normal,Mumbai,Spring
1995-05-26,1995,5,34.7,2.07,71.6,10.1,Normal,Mumbai,Spring
1995-05-27,1995,5,34.28,0.24,62.3,21.5,Normal,Mumbai,Spring
1995-05-28,1995,5,34.05,1.43,60.1,4.7,Normal,Mumbai,Spring
1995-05-29,1995,5,33.1,1.86,53.9,16.2,Normal,Mumbai,Spring
1995-05-30,1995,5,33.65,0.71,63.9,15.8,Normal,Mumbai,Spring
1995-05-31,1995,5,35.69,0.47,57.9,19.5,Normal,Mumbai,Spring
1995-06-01,1995,6,35.36,13.84,87.4,17.9,Normal,Mumbai,Monsoon
1995-06-02,1995,6,33.18,7.57,85.6,4.4,Normal,Mumbai,Monsoon
1995-06-03,1995,6,34.84,1.17,90.3,2.0,Normal,Mumbai,Monsoon
1995-06-04,1995,6,35.86,18.77,82.7,7.5,Normal,Mumbai,Monsoon
1995-06-05,1995,6,32.26,0.94,85.7,9.8,Normal,Mumbai,Monsoon
1995-06-06,1995,6,35.62,0.85,85.6,14.6,Normal,Mumbai,Monsoon
1995-06-07,1995,6,33.84,9.25,89.3,9.6,Normal,Mumbai,Monsoon
1995-06-08,1995,6,35.72,2.09,90.2,25.3,Normal,Mumbai,Monsoon
1995-06-09,1995,6,33.75,0.09,85.7,21.5,Normal,Mumbai,Monsoon
1995-06-10,1995,6,32.21,6.6,86.0,11.0,Normal,Mumbai,Monsoon
1995-06-11,1995,6,32.5,1.77,86.8,29.3,Normal,Mumbai,Monsoon
1995-06-12,1995,6,35.03,2.1,98.2,33.0,Normal,Mumbai,Monsoon
1995-06-13,1995,6,35.37,0.96,71.2,23.7,Normal,Mumbai,Monsoon
1995-06-14,1995,6,,2.75,77.2,31.1,Normal,Mumbai,Monsoon
1995-06-15,1995,6,35.97,15.08,90.4,11.4,Normal,Mumbai,Monsoon
1995-06-16,1995,6,32.53,19.86,87.2,5.8,Normal,Mumbai,Monsoon
1995-06-17,1995,6,34.93,7.23,87.1,66.2,Normal,Mumbai,Monsoon
1995-06-18,1995,6,33.22,8.48,90.3,13.8,Normal,Mumbai,Monsoon
1995-06-19,1995,6,34.06,0.4,86.7,10.8,Normal,Mumbai,Monsoon
1995-06-20,1995,6,35.11,0.86,80.5,13.5,Normal,Mumbai,Monsoon
1995-06-21,1995,6,33.75,3.57,90.0,5.9,Normal,Mumbai,Monsoon
1995-06-22,1995,6,38.71,9.42,85.2,16.9,Heatwa,Mumbai,Monsoon
1995-06-23,1995,6,40.79,16.14,81.4,16.2,Heatwa,Mumbai,Monsoon
1995-06-24,1995,6,38.41,11.15,90.5,21.5,Heatwa,Mumbai,Monsoon
1995-06-25,1995,6,40.52,5.97,90.2,41.5,Heatwa,Mumbai,Monsoon
1995-06-26,1995,6,37.56,1.51,86.7,10.5,Heatwa,Mumbai,Monsoon
1995-06-27,1995,6,40.03,18.21,98.7,4.1,Heatwa,Mumbai,Monsoon
1995-06-28,1995,6,37.13,5.43,,9.4,Normal,Mumbai,Monsoon
1995-06-29,1995,6,31.24,15.98,93.0,15.9,Normal,Mumbai,Monsoon
1995-06-30,1995,6,33.73,8.63,100.0,23.0,Normal,Mumbai,Monsoon
1995-07-01,1995,7,35.77,16.1,83.8,3.6,Normal,Mumbai,Monsoon
1995-07-02,1995,7,34.57,28.54,81.3,5.4,Normal,Mumbai,Monsoon
1995-07-03,1995,7,35.4,30.46,91.9,2.2,Normal,Mumbai,Monsoon
1995-07-04,1995,7,33.91,9.19,83.0,6.7,Normal,Mumbai,Monsoon
1995-07-05,1995,7,34.91,8.6,85.1,4.1,Normal,Mumbai,Monsoon
1995-07-06,1995,7,34.51,3.71,77.1,12.1,Normal,Mumbai,Monsoon
1995-07-07,1995,7,36.46,32.95,89.9,28.2,Normal,Mumbai,Monsoon
1995-07-08,1995,7,35.05,7.35,73.2,25.5,Normal,Mumbai,Monsoon
1995-07-09,1995,7,35.13,1.64,84.2,6.3,Normal,Mumbai,Monsoon
1995-07-10,1995,7,33.96,6.8,84.9,6.3,Normal,Mumbai,Monsoon
1995-07-11,1995,7,33.8,,81.5,13.6,Normal,Mumbai,Monsoon
1995-07-12,1995,7,33.84,8.38,70.9,8.4,Normal,Mumbai,Monsoon
1995-07-13,1995,7,35.03,9.89,70.9,29.2,Normal,Mumbai,Monsoon
1995-07-14,1995,7,33.75,4.95,79.0,19.9,Normal,Mumbai,Monsoon
1995-07-15,1995,7,34.76,0.89,89.3,6.5,Normal,Mumbai,Monsoon
1995-07-16,1995,7,37.38,34.48,87.3,15.1,Normal,Mumbai,Monsoon
1995-07-17,1995,7,35.51,17.81,84.9,6.9,Normal,Mumbai,Monsoon
1995-07-18,1995,7,33.66,21.91,77.9,2.9,Normal,Mumbai,Monsoon
1995-07-19,1995,7,35.88,5.48,87.7,18.7,Normal,Mumbai,Monsoon
1995-07-20,1995,7,33.4,17.17,70.6,12.1,Normal,Mumbai,Monsoon
1995-07-21,1995,7,30.89,7.97,65.8,55.4,Normal,Mumbai,Monsoon
1995-07-22,1995,7,32.36,2.69,83.1,20.1,Normal,Mumbai,Monsoon
1995-07-23,1995,7,31.0,1.59,80.6,25.2,Normal,Mumbai,Monsoon
1995-07-24,1995,7,33.2,5.08,93.1,4.2,Normal,Mumbai,Monsoon
1995-07-25,1995,7,33.68,1.78,86.3,3.2,Normal,Mumbai,Monsoon
1995-07-26,1995,7,36.09,76.31,98.2,31.7,Normal,Mumbai,Monsoon
1995-07-27,1995,7,33.98,0.61,80.6,13.6,Normal,Mumbai,Monsoon
1995-07-28,1995,7,33.08,6.98,88.9,4.6,Normal,Mumbai,Monsoon
1995-07-29,1995,7,,7.22,83.0,13.2,Normal,Mumbai,Monsoon
1995-07-30,1995,7,29.92,4.29,96.1,4.4,Normal,Mumbai,Monsoon
1995-07-31,1995,7,33.5,10.17,83.4,16.7,Normal,Mumbai,Monsoon
1995-08-01,1995,8,34.22,1.95,91.8,27.9,Normal,Mumbai,Monsoon
1995-08-02,1995,8,30.75,18.38,76.4,10.6,Normal,Mumbai,Monsoon
1995-08-03,1995,8,34.59,4.85,81.7,9.9,Normal,Mumbai,Monsoon
1995-08-04,1995,8,33.29,,84.3,17.2,Normal,Mumbai,Monsoon
1995-08-05,1995,8,32.06,15.09,95.1,25.1,Normal,Mumbai,Monsoon
1995-08-06,1995,8,33.54,26.38,67.4,2.6,Normal,Mumbai,Monsoon
1995-08-07,1995,8,35.89,21.68,82.3,36.4,Normal,Mumbai,Monsoon
1995-08-08,1995,8,32.66,11.25,82.1,22.8,Normal,Mumbai,Monsoon
1995-08-09,1995,8,32.65,5.9,68.4,19.4,Normal,Mumbai,Monsoon
1995-08-10,1995,8,31.49,8.39,81.3,15.0,Normal,Mumbai,Monsoon
1995-08-11,1995,8,30.8,17.57,72.7,20.3,Normal,Mumbai,Monsoon
1995-08-12,1995,8,33.21,25.2,66.4,7.0,Normal,Mumbai,Monsoon
1995-08-13,1995,8,30.57,1.31,82.9,13.5,Normal,Mumbai,Monsoon
1995-08-14,1995,8,31.85,5.83,82.6,8.1,Normal,Mumbai,Monsoon
1995-08-15,1995,8,30.91,17.96,83.0,10.9,Normal,Mumbai,Monsoon
1995-08-16,1995,8,32.24,6.78,87.0,13.0,Normal,Mumbai,Monsoon
1995-08-17,1995,8,31.9,4.85,78.0,16.7,Normal,Mumbai,Monsoon
1995-08-18,1995,8,32.84,6.36,99.3,9.0,Normal,Mumbai,Monsoon
1995-08-19,1995,8,30.4,11.08,84.7,5.2,Normal,Mumbai,Monsoon
1995-08-20,1995,8,30.65,102.52,95.3,20.8,Normal,Mumbai,Monsoon
1995-08-21,1995,8,29.46,8.15,71.6,7.2,Normal,Mumbai,Monsoon
1995-08-22,1995,8,30.14,2.81,78.3,27.3,Normal,Mumbai,Monsoon
1995-08-23,1995,8,31.25,2.13,90.5,6.4,Normal,Mumbai,Monsoon
1995-08-24,1995,8,31.7,0.52,83.2,10.5,Normal,Mumbai,Monsoon
1995-08-25,1995,8,29.06,9.82,76.4,20.6,Normal,Mumbai,Monsoon
1995-08-26,1995,8,31.62,9.44,,5.5,Normal,Mumbai,Monsoon
1995-08-27,1995,8,32.22,2.76,90.9,9.4,Normal,Mumbai,Monsoon
1995-08-28,1995,8,30.68,14.26,90.2,16.7,Normal,Mumbai,Monsoon
1995-08-29,1995,8,32.75,16.22,86.9,16.5,Normal,Mumbai,Monsoon
1995-08-30,1995,8,28.64,,81.0,23.1,Normal,Mumbai,Monsoon
1995-08-31,1995,8,27.81,5.06,76.1,20.4,Normal,Mumbai,Monsoon
1995-09-01,1995,9,26.88,55.84,84.6,15.2,Normal,Mumbai,Monsoon
1995-09-02,1995,9,31.66,5.63,74.5,13.4,Normal,Mumbai,Monsoon
1995-09-03,1995,9,30.26,17.17,79.0,28.0,Normal,Mumbai,Monsoon
1995-09-04,1995,9,29.07,7.23,95.1,23.0,Normal,Mumbai,Monsoon
1995-09-05,1995,9,29.44,18.92,70.2,33.7,Normal,Mumbai,Monsoon
1995-09-06,1995,9,27.19,17.59,90.4,27.7,Normal,Mumbai,Monsoon
1995-09-07,1995,9,32.42,13.22,97.0,2.7,Normal,Mumbai,Monsoon
1995-09-08,1995,9,28.81,23.15,91.5,17.4,Normal,Mumbai,Monsoon
1995-09-09,1995,9,28.64,33.61,88.2,6.1,Normal,Mumbai,Monsoon
1995-09-10,1995,9,29.43,10.41,81.3,5.1,Normal,Mumbai,Monsoon
1995-09-11,1995,9,28.93,3.25,79.8,4.8,Normal,Mumbai,Monsoon
1995-09-12,1995,9,28.41,6.1,67.0,17.1,Normal,Mumbai,Monsoon
1995-09-13,1995,9,26.75,17.04,85.3,6.8,Normal,Mumbai,Monsoon
1995-09-14,1995,9,28.5,12.63,81.8,11.9,Normal,Mumbai,Monsoon
1995-09-15,1995,9,30.48,2.35,79.4,14.2,Normal,Mumbai,Monsoon
1995-09-16,1995,9,29.54,0.63,84.8,25.5,Normal,Mumbai,Monsoon
1995-09-17,1995,9,29.77,13.78,85.5,4.0,Normal,Mumbai,Monsoon
1995-09-18,1995,9,26.48,3.47,79.9,28.7,Normal,Mumbai,Monsoon
1995-09-19,1995,9,25.62,8.31,97.9,5.0,Normal,Mumbai,Monsoon
1995-09-20,1995,9,26.78,16.48,90.8,4.8,Normal,Mumbai,Monsoon
1995-09-21,1995,9,26.92,9.92,92.2,14.6,Normal,Mumbai,Monsoon
1995-09-22,1995,9,28.34,1.04,84.2,9.9,Normal,Mumbai,Monsoon
1995-09-23,1995,9,24.02,2.46,89.1,4.4,Normal,Mumbai,Monsoon
1995-09-24,1995,9,28.72,2.97,77.8,2.9,Normal,Mumbai,Monsoon
1995-09-25,1995,9,26.05,3.58,90.3,16.1,Normal,Mumbai,Monsoon
1995-09-26,1995,9,25.51,10.0,83.4,43.3,Normal,Mumbai,Monsoon
1995-09-27,1995,9,24.49,,76.8,13.9,Normal,Mumbai,Monsoon
1995-09-28,1995,9,23.39,2.73,84.8,8.6,Normal,Mumbai,Monsoon
1995-09-29,1995,9,26.97,0.84,82.7,13.0,Normal,Mumbai,Monsoon
1995-09-30,1995,9,25.71,2.26,100.0,3.5,Normal,Mumbai,Monsoon
1995-10-01,1995,10,23.53,2.04,64.3,25.2,Normal,Mumbai,Autumn
1995-10-02,1995,10,23.39,2.29,57.8,13.0,Normal,Mumbai,Autumn
1995-10-03,1995,10,24.69,0.32,48.3,6.6,Normal,Mumbai,Autumn
1995-10-04,1995,10,27.57,1.1,75.1,8.7,Normal,Mumbai,Autumn
1995-10-05,1995,10,24.54,2.32,44.7,14.8,Normal,Mumbai,Autumn
1995-10-06,1995,10,22.54,0.63,37.6,12.8,Normal,Mumbai,Autumn
1995-10-07,1995,10,24.3,3.23,68.7,18.3,Normal,Mumbai,Autumn
1995-10-08,1995,10,24.13,2.8,45.4,11.0,Normal,Mumbai,Autumn
1995-10-09,1995,10,20.36,0.28,72.5,6.9,Normal,Mumbai,Autumn
1995-10-10,1995,10,24.19,0.36,63.8,8.7,Normal,Mumbai,Autumn
1995-10-11,1995,10,23.8,0.24,62.8,21.8,Normal,Mumbai,Autumn
1995-10-12,1995,10,25.06,0.26,54.3,22.5,Normal,Mumbai,Autumn
1995-10-13,1995,10,26.66,2.86,51.7,16.3,Normal,Mumbai,Autumn
